Fecha,Año,Mes,CCAA,Producto,Volumen (miles de kg),Valor (miles de €),Precio medio kg,Penetración (%),Consumo per capita,Gasto per capita
10-2019,2019,10,Andalucia,NARANJAS,4623.48,6156.28,1.33,34.65,0.53,0.71
10-2019,2019,10,Andalucia,MANDARINAS,4014.13,6402.06,1.59,48.72,0.46,0.74
10-2019,2019,10,Andalucia,LIMONES,1486.89,2419.36,1.63,39.77,0.17,0.28
10-2019,2019,10,Andalucia,PLATANOS,8609.16,13784.45,1.6,77.36,0.99,1.59
10-2019,2019,10,Andalucia,MANZANAS,6239.65,8879.71,1.42,66.46,0.72,1.02
10-2019,2019,10,Andalucia,PERAS,3921.36,5840.24,1.49,53.21,0.45,0.67
10-2019,2019,10,Andalucia,MELOCOTONES,2526.9,4824.81,1.91,36.81,0.29,0.56
10-2019,2019,10,Andalucia,NECTARINAS,1285.01,1810.97,1.41,25.34,0.15,0.21
10-2019,2019,10,Andalucia,ALBARICOQUES,33.75,49.46,1.47,1.25,0.0,0.01
10-2019,2019,10,Andalucia,FRESAS/FRESON,156.51,466.04,2.98,3.66,0.02,0.05
10-2019,2019,10,Andalucia,MELON,6721.9,7029.39,1.05,36.26,0.77,0.81
10-2019,2019,10,Andalucia,SANDIA,1736.18,1537.1,0.89,11.48,0.2,0.18
10-2019,2019,10,Andalucia,CIRUELAS,1376.6,2274.71,1.65,27.63,0.16,0.26
10-2019,2019,10,Andalucia,CEREZAS,37.58,115.8,3.08,1.32,0.0,0.01
10-2019,2019,10,Andalucia,UVAS,3340.77,7497.03,2.24,43.72,0.38,0.86
10-2019,2019,10,Andalucia,KIWI,1779.17,6174.25,3.47,33.15,0.2,0.71
10-2019,2019,10,Andalucia,AGUACATE,946.13,3355.5,3.55,28.2,0.11,0.39
10-2019,2019,10,Andalucia,PIÑA,676.02,1210.96,1.79,14.81,0.08,0.14
10-2019,2019,10,Andalucia,OTRAS FRUTAS FRESCAS,7175.27,16136.65,2.25,63.07,0.83,1.86
10-2019,2019,10,Andalucia,POMELO,137.02,279.11,2.04,2.39,0.02,0.03
10-2019,2019,10,Andalucia,CHIRIMOYA,0.55,3.78,6.82,0.04,0.0,0.0
10-2019,2019,10,Andalucia,MANGO,1784.92,3599.91,2.02,32.21,0.21,0.41
10-2019,2019,10,Andalucia,FRUTAS IV GAMA,2250.74,4414.06,1.96,26.27,0.26,0.51
10-2019,2019,10,Aragon,T.FRUTAS FRESCAS,9794.98,17188.5,1.75,94.51,7.48,13.12
10-2019,2019,10,Aragon,NARANJAS,841.77,1204.62,1.43,39.0,0.64,0.92
10-2019,2019,10,Aragon,MANDARINAS,891.07,1398.5,1.57,52.78,0.68,1.07
10-2019,2019,10,Aragon,LIMONES,192.84,331.1,1.72,36.2,0.15,0.25
10-2019,2019,10,Aragon,PLATANOS,1085.79,2016.41,1.86,65.03,0.83,1.54
10-2019,2019,10,Aragon,MANZANAS,1457.9,2095.29,1.44,55.76,1.11,1.6
10-2019,2019,10,Aragon,PERAS,527.04,818.42,1.55,48.27,0.4,0.62
10-2019,2019,10,Aragon,MELOCOTONES,923.47,1737.92,1.88,49.43,0.71,1.33
10-2019,2019,10,Aragon,NECTARINAS,156.77,208.03,1.33,19.07,0.12,0.16
10-2019,2019,10,Aragon,ALBARICOQUES,3.44,4.45,1.29,0.93,0.0,0.0
10-2019,2019,10,Aragon,FRESAS/FRESON,15.54,78.6,5.06,3.67,0.01,0.06
10-2019,2019,10,Aragon,MELON,996.68,1154.87,1.16,43.62,0.76,0.88
10-2019,2019,10,Aragon,SANDIA,317.37,272.73,0.86,15.23,0.24,0.21
10-2019,2019,10,Aragon,CIRUELAS,375.87,621.46,1.65,33.06,0.29,0.47
10-2019,2019,10,Aragon,CEREZAS,30.25,41.22,1.36,1.82,0.02,0.03
10-2019,2019,10,Aragon,UVAS,629.54,1309.52,2.08,46.14,0.48,1.0
10-2019,2019,10,Aragon,KIWI,320.81,1309.9,4.08,31.46,0.24,1.0
10-2019,2019,10,Aragon,AGUACATE,129.62,566.15,4.37,20.02,0.1,0.43
10-2019,2019,10,Aragon,PIÑA,208.71,314.77,1.51,15.71,0.16,0.24
10-2019,2019,10,Aragon,OTRAS FRUTAS FRESCAS,690.5,1704.54,2.47,48.52,0.53,1.3
10-2019,2019,10,Aragon,POMELO,37.05,93.65,2.53,4.81,0.03,0.07
10-2019,2019,10,Aragon,CHIRIMOYA,0.95,3.16,3.32,0.26,0.0,0.0
10-2019,2019,10,Aragon,MANGO,121.4,263.55,2.17,12.21,0.09,0.2
10-2019,2019,10,Aragon,FRUTAS IV GAMA,263.86,565.47,2.14,25.38,0.2,0.43
10-2019,2019,10,Asturias,T.FRUTAS FRESCAS,9078.37,15799.12,1.74,95.6,8.45,14.7
10-2019,2019,10,Asturias,NARANJAS,1201.19,1656.93,1.38,52.06,1.12,1.54
10-2019,2019,10,Asturias,MANDARINAS,606.21,1064.63,1.76,55.13,0.56,0.99
10-2019,2019,10,Asturias,LIMONES,183.3,346.34,1.89,37.15,0.17,0.32
10-2019,2019,10,Asturias,PLATANOS,1293.2,2373.54,1.84,77.53,1.2,2.21
10-2019,2019,10,Asturias,MANZANAS,2014.15,3088.1,1.53,49.29,1.87,2.87
10-2019,2019,10,Asturias,PERAS,624.84,988.21,1.58,50.87,0.58,0.92
10-2019,2019,10,Asturias,MELOCOTONES,355.33,615.85,1.73,38.31,0.33,0.57
10-2019,2019,10,Asturias,NECTARINAS,246.29,357.28,1.45,32.9,0.23,0.33
10-2019,2019,10,Asturias,ALBARICOQUES,1.52,6.91,4.55,0.67,0.0,0.01
10-2019,2019,10,Asturias,FRESAS/FRESON,62.64,257.62,4.11,8.11,0.06,0.24
10-2019,2019,10,Asturias,MELON,478.12,547.24,1.14,29.62,0.44,0.51
10-2019,2019,10,Asturias,SANDIA,97.88,87.24,0.89,9.46,0.09,0.08
10-2019,2019,10,Asturias,CIRUELAS,178.22,298.08,1.67,33.71,0.17,0.28
10-2019,2019,10,Asturias,UVAS,562.71,1215.07,2.16,46.45,0.52,1.13
10-2019,2019,10,Asturias,KIWI,317.19,1061.0,3.34,33.95,0.3,0.99
10-2019,2019,10,Asturias,AGUACATE,78.61,276.57,3.52,20.34,0.07,0.26
10-2019,2019,10,Asturias,PIÑA,218.01,217.72,1.0,16.13,0.2,0.2
10-2019,2019,10,Asturias,OTRAS FRUTAS FRESCAS,558.95,1340.78,2.4,57.5,0.52,1.25
10-2019,2019,10,Asturias,POMELO,48.9,122.59,2.51,7.63,0.05,0.11
10-2019,2019,10,Asturias,MANGO,66.78,154.35,2.31,14.0,0.06,0.14
10-2019,2019,10,Asturias,FRUTAS IV GAMA,270.9,486.71,1.8,22.7,0.25,0.45
10-2019,2019,10,Baleares,T.FRUTAS FRESCAS,8990.24,16090.57,1.79,96.11,8.52,15.25
10-2019,2019,10,Baleares,NARANJAS,738.01,1066.45,1.45,28.11,0.7,1.01
10-2019,2019,10,Baleares,MANDARINAS,473.99,784.59,1.66,44.38,0.45,0.74
10-2019,2019,10,Baleares,LIMONES,235.03,376.56,1.6,28.37,0.22,0.36
10-2019,2019,10,Baleares,PLATANOS,1505.53,2698.53,1.79,85.22,1.43,2.56
10-2019,2019,10,Baleares,MANZANAS,1199.5,1819.38,1.52,73.07,1.14,1.72
10-2019,2019,10,Baleares,PERAS,496.79,789.64,1.59,50.45,0.47,0.75
10-2019,2019,10,Baleares,MELOCOTONES,343.43,611.26,1.78,31.93,0.33,0.58
10-2019,2019,10,Baleares,NECTARINAS,160.17,267.99,1.67,25.71,0.15,0.25
10-2019,2019,10,Baleares,ALBARICOQUES,0.93,1.1,1.19,0.45,0.0,0.0
10-2019,2019,10,Baleares,FRESAS/FRESON,22.1,112.93,5.11,7.61,0.02,0.11
10-2019,2019,10,Baleares,MELON,1265.25,1441.7,1.14,32.53,1.2,1.37
10-2019,2019,10,Baleares,SANDIA,280.47,214.02,0.76,9.24,0.27,0.2
10-2019,2019,10,Baleares,CIRUELAS,224.42,391.3,1.74,37.34,0.21,0.37
10-2019,2019,10,Baleares,CEREZAS,1.12,2.8,2.5,0.95,0.0,0.0
10-2019,2019,10,Baleares,UVAS,583.06,1492.96,2.56,59.09,0.55,1.41
10-2019,2019,10,Baleares,KIWI,376.14,1337.26,3.56,44.34,0.36,1.27
10-2019,2019,10,Baleares,AGUACATE,177.43,756.07,4.26,30.64,0.17,0.72
10-2019,2019,10,Baleares,PIÑA,104.46,182.91,1.75,13.27,0.1,0.17
10-2019,2019,10,Baleares,OTRAS FRUTAS FRESCAS,802.4,1743.12,2.17,58.76,0.76,1.65
10-2019,2019,10,Baleares,POMELO,17.93,32.34,1.8,3.95,0.02,0.03
10-2019,2019,10,Baleares,MANGO,321.92,696.46,2.16,33.95,0.31,0.66
10-2019,2019,10,Baleares,FRUTAS IV GAMA,471.86,937.89,1.99,35.6,0.45,0.89
10-2019,2019,10,Canarias,T.FRUTAS FRESCAS,15158.16,27494.8,1.81,94.07,6.86,12.45
10-2019,2019,10,Canarias,NARANJAS,1469.04,2114.03,1.44,35.75,0.67,0.96
10-2019,2019,10,Canarias,MANDARINAS,661.48,1144.67,1.73,36.03,0.3,0.52
10-2019,2019,10,Canarias,LIMONES,409.75,668.28,1.63,35.61,0.19,0.3
10-2019,2019,10,Canarias,PLATANOS,2793.47,4142.63,1.48,76.46,1.26,1.88
10-2019,2019,10,Canarias,MANZANAS,2147.03,3249.39,1.51,70.59,0.97,1.47
10-2019,2019,10,Canarias,PERAS,1338.57,2165.27,1.62,57.53,0.61,0.98
10-2019,2019,10,Canarias,MELOCOTONES,237.21,438.75,1.85,14.55,0.11,0.2
10-2019,2019,10,Canarias,NECTARINAS,400.73,514.05,1.28,22.52,0.18,0.23
10-2019,2019,10,Canarias,ALBARICOQUES,10.92,23.28,2.13,0.49,0.0,0.01
10-2019,2019,10,Canarias,FRESAS/FRESON,17.64,82.77,4.69,4.84,0.01,0.04
10-2019,2019,10,Canarias,MELON,854.48,1109.77,1.3,24.33,0.39,0.5
10-2019,2019,10,Canarias,SANDIA,520.64,599.32,1.15,14.58,0.24,0.27
10-2019,2019,10,Canarias,CIRUELAS,464.14,794.43,1.71,31.99,0.21,0.36
10-2019,2019,10,Canarias,CEREZAS,4.58,4.16,0.91,0.33,0.0,0.0
10-2019,2019,10,Canarias,UVAS,636.22,1583.57,2.49,35.85,0.29,0.72
10-2019,2019,10,Canarias,KIWI,520.76,1722.97,3.31,31.61,0.24,0.78
10-2019,2019,10,Canarias,AGUACATE,578.2,2046.87,3.54,33.55,0.26,0.93
10-2019,2019,10,Canarias,PIÑA,29.7,146.37,4.93,7.72,0.01,0.07
10-2019,2019,10,Canarias,OTRAS FRUTAS FRESCAS,2063.59,4944.21,2.4,60.92,0.93,2.24
10-2019,2019,10,Canarias,POMELO,41.46,98.41,2.37,1.07,0.02,0.04
10-2019,2019,10,Canarias,MANGO,750.05,1796.57,2.4,30.75,0.34,0.81
10-2019,2019,10,Canarias,FRUTAS IV GAMA,1052.42,1716.7,1.63,30.55,0.48,0.78
10-2019,2019,10,Cantabria,T.FRUTAS FRESCAS,3475.17,5984.74,1.72,96.57,6.17,10.62
10-2019,2019,10,Cantabria,NARANJAS,655.38,829.95,1.27,42.51,1.16,1.47
10-2019,2019,10,Cantabria,MANDARINAS,222.68,382.14,1.72,45.31,0.4,0.68
10-2019,2019,10,Cantabria,LIMONES,101.88,154.09,1.51,53.23,0.18,0.27
10-2019,2019,10,Cantabria,PLATANOS,540.76,1011.8,1.87,87.48,0.96,1.8
10-2019,2019,10,Cantabria,MANZANAS,584.43,831.52,1.42,69.77,1.04,1.48
10-2019,2019,10,Cantabria,PERAS,262.76,382.14,1.45,52.43,0.47,0.68
10-2019,2019,10,Cantabria,MELOCOTONES,91.86,155.17,1.69,21.88,0.16,0.28
10-2019,2019,10,Cantabria,NECTARINAS,73.6,117.26,1.59,23.36,0.13,0.21
10-2019,2019,10,Cantabria,ALBARICOQUES,6.35,7.59,1.2,1.72,0.01,0.01
10-2019,2019,10,Cantabria,FRESAS/FRESON,12.84,46.92,3.65,4.29,0.02,0.08
10-2019,2019,10,Cantabria,MELON,151.55,126.96,0.84,16.19,0.27,0.23
10-2019,2019,10,Cantabria,SANDIA,58.43,53.79,0.92,7.08,0.1,0.1
10-2019,2019,10,Cantabria,CIRUELAS,92.32,147.22,1.59,20.55,0.16,0.26
10-2019,2019,10,Cantabria,CEREZAS,4.98,15.12,3.04,3.92,0.01,0.03
10-2019,2019,10,Cantabria,UVAS,173.56,390.85,2.25,31.76,0.31,0.69
10-2019,2019,10,Cantabria,KIWI,188.78,661.6,3.5,41.34,0.33,1.17
10-2019,2019,10,Cantabria,AGUACATE,71.85,258.95,3.6,38.82,0.13,0.46
10-2019,2019,10,Cantabria,PIÑA,42.71,58.33,1.37,11.67,0.08,0.1
10-2019,2019,10,Cantabria,OTRAS FRUTAS FRESCAS,138.45,353.35,2.55,32.8,0.25,0.63
10-2019,2019,10,Cantabria,MANGO,31.04,61.47,1.98,7.78,0.06,0.11
10-2019,2019,10,Cantabria,FRUTAS IV GAMA,178.57,339.35,1.9,24.55,0.32,0.6
10-2019,2019,10,Castilla La Mancha,T.FRUTAS FRESCAS,13183.66,21252.37,1.61,93.96,6.29,10.14
10-2019,2019,10,Castilla La Mancha,NARANJAS,1287.12,1779.69,1.38,43.02,0.61,0.85
10-2019,2019,10,Castilla La Mancha,MANDARINAS,1377.61,2104.38,1.53,53.11,0.66,1.0
10-2019,2019,10,Castilla La Mancha,LIMONES,305.56,490.14,1.6,39.84,0.15,0.23
10-2019,2019,10,Castilla La Mancha,PLATANOS,1931.14,3498.68,1.81,80.53,0.92,1.67
10-2019,2019,10,Castilla La Mancha,MANZANAS,1465.14,2146.39,1.46,62.8,0.7,1.02
10-2019,2019,10,Castilla La Mancha,PERAS,873.06,1309.07,1.5,51.49,0.42,0.62
10-2019,2019,10,Castilla La Mancha,MELOCOTONES,796.31,1514.35,1.9,34.83,0.38,0.72
10-2019,2019,10,Castilla La Mancha,NECTARINAS,210.87,320.22,1.52,21.02,0.1,0.15
10-2019,2019,10,Castilla La Mancha,ALBARICOQUES,12.5,18.46,1.48,2.46,0.01,0.01
10-2019,2019,10,Castilla La Mancha,FRESAS/FRESON,58.92,198.57,3.37,6.56,0.03,0.09
10-2019,2019,10,Castilla La Mancha,MELON,1837.54,1979.56,1.08,35.74,0.88,0.94
10-2019,2019,10,Castilla La Mancha,SANDIA,586.34,392.24,0.67,6.72,0.28,0.19
10-2019,2019,10,Castilla La Mancha,CIRUELAS,269.6,449.76,1.67,29.39,0.13,0.21
10-2019,2019,10,Castilla La Mancha,CEREZAS,0.89,4.24,4.78,0.41,0.0,0.0
10-2019,2019,10,Castilla La Mancha,UVAS,694.32,1349.7,1.94,25.76,0.33,0.64
10-2019,2019,10,Castilla La Mancha,KIWI,314.03,999.4,3.18,34.83,0.15,0.48
10-2019,2019,10,Castilla La Mancha,AGUACATE,168.11,648.89,3.86,27.24,0.08,0.31
10-2019,2019,10,Castilla La Mancha,PIÑA,170.84,241.76,1.42,13.07,0.08,0.12
10-2019,2019,10,Castilla La Mancha,OTRAS FRUTAS FRESCAS,823.76,1806.88,2.19,47.5,0.39,0.86
10-2019,2019,10,Castilla La Mancha,POMELO,61.87,64.78,1.05,3.35,0.03,0.03
10-2019,2019,10,Castilla La Mancha,MANGO,150.34,365.36,2.43,17.77,0.07,0.17
10-2019,2019,10,Castilla La Mancha,FRUTAS IV GAMA,334.75,749.02,2.24,21.34,0.16,0.36
10-2019,2019,10,Castilla Leon,T.FRUTAS FRESCAS,19306.29,32649.95,1.69,91.98,8.03,13.58
10-2019,2019,10,Castilla Leon,NARANJAS,2251.88,2968.14,1.32,39.08,0.94,1.23
10-2019,2019,10,Castilla Leon,MANDARINAS,1282.72,1964.0,1.53,55.35,0.53,0.82
10-2019,2019,10,Castilla Leon,LIMONES,610.0,1062.43,1.74,45.42,0.25,0.44
10-2019,2019,10,Castilla Leon,PLATANOS,2325.36,4053.6,1.74,70.28,0.97,1.69
10-2019,2019,10,Castilla Leon,MANZANAS,3352.66,5336.25,1.59,61.54,1.39,2.22
10-2019,2019,10,Castilla Leon,PERAS,1680.43,2798.7,1.67,52.78,0.7,1.16
10-2019,2019,10,Castilla Leon,MELOCOTONES,651.17,1253.6,1.93,30.34,0.27,0.52
10-2019,2019,10,Castilla Leon,NECTARINAS,451.89,641.81,1.42,26.85,0.19,0.27
10-2019,2019,10,Castilla Leon,ALBARICOQUES,19.72,30.94,1.57,0.94,0.01,0.01
10-2019,2019,10,Castilla Leon,FRESAS/FRESON,82.97,411.1,4.95,6.2,0.03,0.17
10-2019,2019,10,Castilla Leon,MELON,1705.12,1901.12,1.11,40.37,0.71,0.79
10-2019,2019,10,Castilla Leon,SANDIA,590.32,558.77,0.95,12.72,0.25,0.23
10-2019,2019,10,Castilla Leon,CIRUELAS,394.57,699.55,1.77,25.42,0.16,0.29
10-2019,2019,10,Castilla Leon,CEREZAS,5.68,11.26,1.98,0.79,0.0,0.0
10-2019,2019,10,Castilla Leon,UVAS,993.61,1956.69,1.97,33.3,0.41,0.81
10-2019,2019,10,Castilla Leon,KIWI,687.14,2261.04,3.29,35.94,0.29,0.94
10-2019,2019,10,Castilla Leon,AGUACATE,216.63,883.29,4.08,24.43,0.09,0.37
10-2019,2019,10,Castilla Leon,PIÑA,365.55,496.61,1.36,16.55,0.15,0.21
10-2019,2019,10,Castilla Leon,OTRAS FRUTAS FRESCAS,1638.87,3361.05,2.05,56.98,0.68,1.4
10-2019,2019,10,Castilla Leon,POMELO,94.92,171.27,1.8,4.01,0.04,0.07
10-2019,2019,10,Castilla Leon,CHIRIMOYA,2.04,11.13,5.46,0.4,0.0,0.0
10-2019,2019,10,Castilla Leon,MANGO,283.29,593.97,2.1,18.38,0.12,0.25
10-2019,2019,10,Castilla Leon,FRUTAS IV GAMA,639.65,1212.91,1.9,29.65,0.27,0.5
10-2019,2019,10,Cataluña,T.FRUTAS FRESCAS,55422.44,102553.03,1.85,94.14,7.74,14.33
10-2019,2019,10,Cataluña,NARANJAS,6224.18,9217.79,1.48,38.38,0.87,1.29
10-2019,2019,10,Cataluña,MANDARINAS,4261.94,7236.65,1.7,54.22,0.6,1.01
10-2019,2019,10,Cataluña,LIMONES,1298.57,2479.11,1.91,39.3,0.18,0.35
10-2019,2019,10,Cataluña,PLATANOS,7646.76,14675.76,1.92,76.23,1.07,2.05
10-2019,2019,10,Cataluña,MANZANAS,6330.52,9275.89,1.47,64.85,0.88,1.3
10-2019,2019,10,Cataluña,PERAS,3893.53,6430.96,1.65,57.29,0.54,0.9
10-2019,2019,10,Cataluña,MELOCOTONES,4667.77,9532.33,2.04,47.77,0.65,1.33
10-2019,2019,10,Cataluña,NECTARINAS,1194.34,1626.51,1.36,24.05,0.17,0.23
10-2019,2019,10,Cataluña,ALBARICOQUES,36.19,71.25,1.97,2.15,0.01,0.01
10-2019,2019,10,Cataluña,FRESAS/FRESON,248.54,950.33,3.82,9.08,0.03,0.13
10-2019,2019,10,Cataluña,MELON,5322.98,6275.97,1.18,37.75,0.74,0.88
10-2019,2019,10,Cataluña,SANDIA,1188.89,989.95,0.83,13.01,0.17,0.14
10-2019,2019,10,Cataluña,CIRUELAS,1527.94,2490.16,1.63,33.06,0.21,0.35
10-2019,2019,10,Cataluña,CEREZAS,14.58,31.79,2.18,0.36,0.0,0.0
10-2019,2019,10,Cataluña,UVAS,3247.04,7841.02,2.41,46.65,0.45,1.1
10-2019,2019,10,Cataluña,KIWI,1632.6,5675.28,3.48,34.54,0.23,0.79
10-2019,2019,10,Cataluña,AGUACATE,830.41,3280.83,3.95,27.11,0.12,0.46
10-2019,2019,10,Cataluña,PIÑA,801.73,1424.14,1.78,15.19,0.11,0.2
10-2019,2019,10,Cataluña,OTRAS FRUTAS FRESCAS,5053.94,13047.32,2.58,63.23,0.71,1.82
10-2019,2019,10,Cataluña,POMELO,158.68,303.2,1.91,1.92,0.02,0.04
10-2019,2019,10,Cataluña,MANGO,1033.95,2342.81,2.27,23.73,0.14,0.33
10-2019,2019,10,Cataluña,FRUTAS IV GAMA,2170.1,4273.05,1.97,24.45,0.3,0.6
10-2019,2019,10,Extremadura,T.FRUTAS FRESCAS,7781.38,11982.15,1.54,96.15,6.61,10.18
10-2019,2019,10,Extremadura,NARANJAS,927.9,1246.03,1.34,45.99,0.79,1.06
10-2019,2019,10,Extremadura,MANDARINAS,491.36,714.97,1.46,45.52,0.42,0.61
10-2019,2019,10,Extremadura,LIMONES,146.49,233.45,1.59,29.69,0.12,0.2
10-2019,2019,10,Extremadura,PLATANOS,1110.09,1813.29,1.63,81.24,0.94,1.54
10-2019,2019,10,Extremadura,MANZANAS,875.01,1230.42,1.41,63.14,0.74,1.05
10-2019,2019,10,Extremadura,PERAS,643.75,881.72,1.37,58.59,0.55,0.75
10-2019,2019,10,Extremadura,MELOCOTONES,343.85,598.12,1.74,32.24,0.29,0.51
10-2019,2019,10,Extremadura,NECTARINAS,157.08,217.62,1.39,23.66,0.13,0.18
10-2019,2019,10,Extremadura,ALBARICOQUES,9.91,10.92,1.1,1.86,0.01,0.01
10-2019,2019,10,Extremadura,FRESAS/FRESON,18.05,63.64,3.52,4.91,0.02,0.05
10-2019,2019,10,Extremadura,MELON,1097.79,926.91,0.84,38.24,0.93,0.79
10-2019,2019,10,Extremadura,SANDIA,453.5,442.01,0.97,12.87,0.39,0.38
10-2019,2019,10,Extremadura,CIRUELAS,138.54,206.04,1.49,27.44,0.12,0.18
10-2019,2019,10,Extremadura,CEREZAS,12.26,23.4,1.91,2.71,0.01,0.02
10-2019,2019,10,Extremadura,UVAS,374.83,834.31,2.23,36.93,0.32,0.71
10-2019,2019,10,Extremadura,KIWI,182.35,551.94,3.03,34.11,0.15,0.47
10-2019,2019,10,Extremadura,AGUACATE,75.75,318.65,4.21,24.08,0.06,0.27
10-2019,2019,10,Extremadura,PIÑA,83.61,145.33,1.74,9.92,0.07,0.12
10-2019,2019,10,Extremadura,OTRAS FRUTAS FRESCAS,639.27,1523.39,2.38,55.54,0.54,1.29
10-2019,2019,10,Extremadura,POMELO,11.23,22.25,1.98,2.78,0.01,0.02
10-2019,2019,10,Extremadura,MANGO,55.02,140.15,2.55,12.64,0.05,0.12
10-2019,2019,10,Extremadura,FRUTAS IV GAMA,358.54,664.68,1.85,26.57,0.3,0.56
10-2019,2019,10,Galicia,T.FRUTAS FRESCAS,21117.88,37756.74,1.79,94.71,7.78,13.9
10-2019,2019,10,Galicia,NARANJAS,3009.09,4114.07,1.37,45.16,1.11,1.51
10-2019,2019,10,Galicia,MANDARINAS,1907.19,3086.73,1.62,48.9,0.7,1.14
10-2019,2019,10,Galicia,LIMONES,546.96,924.65,1.69,40.01,0.2,0.34
10-2019,2019,10,Galicia,PLATANOS,3290.97,6264.0,1.9,79.21,1.21,2.31
10-2019,2019,10,Galicia,MANZANAS,3576.07,5340.73,1.49,61.77,1.32,1.97
10-2019,2019,10,Galicia,PERAS,1383.15,2140.99,1.55,46.78,0.51,0.79
10-2019,2019,10,Galicia,MELOCOTONES,797.32,1700.33,2.13,24.57,0.29,0.63
10-2019,2019,10,Galicia,NECTARINAS,538.47,738.64,1.37,19.89,0.2,0.27
10-2019,2019,10,Galicia,ALBARICOQUES,32.34,48.68,1.51,3.47,0.01,0.02
10-2019,2019,10,Galicia,FRESAS/FRESON,169.92,898.93,5.29,11.62,0.06,0.33
10-2019,2019,10,Galicia,MELON,924.32,917.41,0.99,16.83,0.34,0.34
10-2019,2019,10,Galicia,SANDIA,330.81,293.76,0.89,7.63,0.12,0.11
10-2019,2019,10,Galicia,CIRUELAS,430.46,620.29,1.44,24.25,0.16,0.23
10-2019,2019,10,Galicia,CEREZAS,23.07,42.21,1.83,1.1,0.01,0.02
10-2019,2019,10,Galicia,UVAS,1228.24,2798.41,2.28,40.9,0.45,1.03
10-2019,2019,10,Galicia,KIWI,761.99,2485.26,3.26,37.42,0.28,0.92
10-2019,2019,10,Galicia,AGUACATE,274.87,1181.06,4.3,20.78,0.1,0.43
10-2019,2019,10,Galicia,PIÑA,559.52,985.25,1.76,19.21,0.21,0.36
10-2019,2019,10,Galicia,OTRAS FRUTAS FRESCAS,1333.1,3175.33,2.38,44.02,0.49,1.17
10-2019,2019,10,Galicia,POMELO,93.65,167.36,1.79,3.59,0.03,0.06
10-2019,2019,10,Galicia,MANGO,247.31,563.81,2.28,13.15,0.09,0.21
10-2019,2019,10,Galicia,FRUTAS IV GAMA,570.3,994.72,1.74,17.97,0.21,0.37
10-2019,2019,10,La Rioja,T.FRUTAS FRESCAS,2724.8,4477.36,1.64,96.43,8.41,13.82
10-2019,2019,10,La Rioja,NARANJAS,255.15,341.43,1.34,43.67,0.79,1.05
10-2019,2019,10,La Rioja,MANDARINAS,136.17,229.27,1.68,38.88,0.42,0.71
10-2019,2019,10,La Rioja,LIMONES,48.94,84.54,1.73,32.66,0.15,0.26
10-2019,2019,10,La Rioja,PLATANOS,276.53,530.38,1.92,75.38,0.85,1.64
10-2019,2019,10,La Rioja,MANZANAS,416.81,597.13,1.43,68.54,1.29,1.84
10-2019,2019,10,La Rioja,PERAS,123.6,179.08,1.45,33.94,0.38,0.55
10-2019,2019,10,La Rioja,MELOCOTONES,160.23,244.19,1.52,21.8,0.49,0.75
10-2019,2019,10,La Rioja,NECTARINAS,60.03,85.22,1.42,21.76,0.19,0.26
10-2019,2019,10,La Rioja,ALBARICOQUES,13.01,23.16,1.78,4.87,0.04,0.07
10-2019,2019,10,La Rioja,FRESAS/FRESON,2.92,10.29,3.52,5.52,0.01,0.03
10-2019,2019,10,La Rioja,MELON,332.67,262.58,0.79,32.59,1.03,0.81
10-2019,2019,10,La Rioja,SANDIA,92.51,63.01,0.68,8.1,0.29,0.19
10-2019,2019,10,La Rioja,CIRUELAS,23.52,48.85,2.08,14.52,0.07,0.15
10-2019,2019,10,La Rioja,UVAS,526.72,1107.11,2.1,25.95,1.63,3.42
10-2019,2019,10,La Rioja,KIWI,78.43,252.84,3.22,32.26,0.24,0.78
10-2019,2019,10,La Rioja,AGUACATE,17.25,59.31,3.44,14.6,0.05,0.18
10-2019,2019,10,La Rioja,PIÑA,53.13,102.16,1.92,16.2,0.16,0.32
10-2019,2019,10,La Rioja,OTRAS FRUTAS FRESCAS,107.16,256.8,2.4,45.9,0.33,0.79
10-2019,2019,10,La Rioja,POMELO,1.17,2.32,1.99,1.17,0.0,0.01
10-2019,2019,10,La Rioja,MANGO,18.19,34.53,1.9,8.95,0.06,0.11
10-2019,2019,10,La Rioja,FRUTAS IV GAMA,50.77,90.93,1.79,34.31,0.16,0.28
10-2019,2019,10,Madrid,T.FRUTAS FRESCAS,47551.4,82480.22,1.73,96.75,7.52,13.04
10-2019,2019,10,Madrid,NARANJAS,6035.79,8182.46,1.36,47.9,0.95,1.29
10-2019,2019,10,Madrid,MANDARINAS,3776.97,6220.48,1.65,59.89,0.6,0.98
10-2019,2019,10,Madrid,LIMONES,1251.58,2122.61,1.7,42.38,0.2,0.34
10-2019,2019,10,Madrid,PLATANOS,6203.1,10970.71,1.77,83.29,0.98,1.73
10-2019,2019,10,Madrid,MANZANAS,5351.63,8146.78,1.52,70.0,0.85,1.29
10-2019,2019,10,Madrid,PERAS,3267.29,5143.91,1.57,56.27,0.52,0.81
10-2019,2019,10,Madrid,MELOCOTONES,3121.94,6009.08,1.92,43.12,0.49,0.95
10-2019,2019,10,Madrid,NECTARINAS,1091.5,1604.4,1.47,26.93,0.17,0.25
10-2019,2019,10,Madrid,ALBARICOQUES,25.89,47.89,1.85,1.11,0.0,0.01
